Order,Lot Area,Overall Qual,Overall Cond,Central Air,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Paved Drive,Wood Deck SF,SalePrice,TotalSF,TotalFloorSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
1737,8899,7,5,1,3,1,6,0,2,100,181134,2680.0,1340,2.0,1,1,1,0,0,1,0,0,0,0,0
1738,8499,6,5,1,3,1,6,1,2,0,156932,2028.0,1412,2.5,1,1,1,0,1,1,0,0,0,0,0
1739,8229,6,5,1,3,1,6,0,2,100,166000,2256.0,1504,2.5,1,1,1,0,0,1,0,0,0,0,0
1740,7713,7,5,1,3,1,7,0,2,100,177594,2184.0,1456,2.5,1,1,1,0,0,1,0,0,0,0,0
1741,7697,7,6,1,3,1,6,0,2,0,173500,2504.0,1258,2.0,1,1,0,0,0,1,0,0,0,0,0
1742,3922,7,5,1,2,1,6,1,2,144,172500,2516.0,1258,2.0,1,1,1,0,1,1,0,0,0,0,1
1743,3922,7,5,1,2,1,7,1,2,120,194201,2660.0,1402,2.0,1,1,1,0,1,1,0,0,0,0,1
1744,3621,8,5,1,2,1,7,1,2,143,226500,2995.0,1589,3.0,1,1,1,0,0,1,1,0,0,0,1
1745,3710,7,5,1,2,1,6,1,2,100,185485,2532.0,1266,2.0,1,1,1,0,0,1,0,0,0,0,0
1746,14572,7,5,1,3,1,7,1,2,144,259000,3060.0,1530,3.0,1,1,1,0,0,1,1,0,0,0,0
1747,16219,7,5,1,2,1,5,0,2,100,188500,1954.0,1119,3.0,1,1,1,0,1,1,1,0,0,0,0
1748,11084,7,5,1,3,1,8,1,2,100,175000,1758.0,1374,3.5,1,1,0,0,0,1,1,0,0,0,0
1749,11796,7,5,1,4,1,8,1,2,100,215000,2806.0,1959,2.5,1,1,1,0,1,1,1,0,0,0,0
1750,10936,7,5,1,3,1,6,1,2,100,206580,3035.0,1525,2.5,1,1,1,0,0,1,0,0,0,0,0
1751,8244,7,5,1,3,1,7,1,2,100,183500,2560.0,1720,2.5,1,1,1,0,0,1,1,0,0,0,0
1752,11950,7,5,1,3,1,7,1,2,100,165500,1778.0,1394,2.5,1,1,0,0,0,1,1,0,0,0,0
1753,7875,7,5,1,4,1,8,1,2,0,211000,2795.0,1948,2.5,1,1,1,0,0,1,1,0,0,0,0
1754,8063,6,5,1,3,1,7,1,2,100,181000,2614.0,1690,2.5,1,1,1,0,0,0,1,0,0,0,0
1755,8740,7,5,1,4,1,8,1,2,264,219500,2849.0,1995,2.5,1,1,1,0,0,1,1,0,0,0,0
1756,7917,6,5,1,3,1,7,1,2,0,175000,2600.0,1647,2.5,1,1,1,0,1,0,1,0,0,0,0
1757,9967,7,5,1,3,1,8,1,2,100,170000,1814.0,1430,2.5,1,1,0,0,0,0,1,0,0,0,0
1758,7750,7,5,1,3,1,6,0,2,0,162000,1980.0,1320,2.5,1,1,1,0,0,1,1,0,0,0,0
1759,9487,6,5,1,3,1,7,1,2,0,187000,2605.0,1690,3.5,1,1,1,0,0,0,1,0,0,0,0
1760,9649,6,5,1,3,1,7,1,2,460,185000,2585.0,1644,2.5,1,1,1,0,1,0,1,0,0,0,0
1762,12191,8,5,1,4,1,8,2,2,76,384500,4330.0,2551,3.5,1,1,1,0,1,0,1,0,0,0,0
1763,11000,8,5,1,4,1,8,1,2,0,248000,3254.0,2285,2.5,1,1,1,0,0,0,1,0,0,0,0
1764,11400,10,5,1,2,1,8,2,2,314,466500,5266.0,2633,3.5,1,1,1,0,1,1,1,0,0,0,0
1765,10557,9,5,1,4,1,9,1,2,108,410000,4486.0,3078,3.5,1,1,1,0,0,0,1,0,0,0,0
1766,11002,8,5,1,4,1,9,1,2,286,322500,3971.0,2582,3.5,1,1,1,0,1,0,1,0,0,0,0
1767,10790,7,5,1,4,1,8,1,2,120,252000,3451.0,2385,2.5,1,1,1,0,0,0,1,0,0,0,0
1769,9920,7,5,1,3,1,8,1,2,180,269790,3130.0,2013,3.5,1,1,1,0,1,0,1,0,0,0,0
1770,11787,7,5,1,3,1,8,1,2,239,315750,3777.0,2398,3.5,1,1,1,0,1,0,1,0,0,0,0
1771,9950,7,5,1,4,1,9,1,2,224,290000,3723.0,2520,2.5,1,1,1,0,0,0,1,0,0,0,0
1772,12257,8,5,1,4,1,9,1,2,222,290000,3849.0,2531,2.5,1,1,1,0,0,0,1,0,0,0,0
1773,12692,8,5,1,4,1,10,1,2,264,430000,6428.0,3228,4.0,1,1,1,0,1,0,1,0,0,0,0
1774,11762,8,5,1,4,1,9,1,2,0,263000,3307.0,2202,3.5,1,1,1,0,1,0,1,0,0,0,0
1775,9044,8,5,1,4,1,8,1,2,198,330000,3863.0,2538,2.5,1,1,1,0,1,0,1,0,0,0,0
1776,9910,7,6,1,3,1,5,0,2,0,213133,2738.0,1369,2.0,1,1,1,0,0,1,0,0,0,0,0
1777,11830,8,5,1,3,1,6,1,2,168,260261,3084.0,1542,3.0,1,1,1,0,0,1,0,0,0,0,0
1778,11670,9,5,1,3,1,8,1,2,0,320000,3810.0,1905,2.0,1,1,1,0,0,1,1,0,0,0,0
1779,15256,8,5,1,3,1,6,0,2,168,282922,2949.0,1464,3.0,1,1,1,0,0,1,1,0,0,0,0
1780,10612,8,5,1,3,1,7,1,2,168,215000,3058.0,1534,2.0,1,1,1,0,0,1,1,0,0,0,0
1781,12291,10,5,1,1,1,6,1,2,76,419005,3932.0,1966,3.0,1,1,1,0,0,1,0,0,0,0,0
1782,13501,8,5,1,3,1,8,1,2,0,255000,3259.0,1636,3.0,1,1,1,0,0,1,1,0,0,0,0
1783,9986,8,5,1,2,1,7,1,2,0,147000,3590.0,1795,2.0,1,1,1,0,1,1,0,0,0,0,0
1784,9965,7,5,1,3,1,6,1,2,0,235876,3056.0,1528,4.0,1,1,1,0,0,1,0,0,0,0,0
1785,9416,7,5,1,3,1,8,1,2,171,311872,3452.0,1726,3.0,1,1,1,0,0,1,0,0,0,0,0
1786,9849,7,6,1,3,1,7,0,2,0,248328,3378.0,1689,2.0,1,1,1,0,0,1,0,0,0,0,0
1787,10000,8,5,1,3,1,7,1,2,144,227000,3176.0,1588,2.0,1,1,1,0,0,1,1,0,0,0,0
1788,8847,8,5,1,3,1,7,0,2,146,260000,3076.0,1538,3.0,1,1,1,0,0,1,1,0,0,0,0
1789,9158,8,5,1,3,1,7,0,2,168,225000,2992.0,1496,2.0,1,1,1,0,0,1,0,0,0,0,0
1790,8251,7,5,1,3,1,7,1,2,192,249000,3000.0,1506,3.0,1,1,1,0,1,1,1,0,0,0,0
1791,10084,8,5,1,3,1,7,1,2,255,307000,3380.0,1694,3.0,1,1,1,0,1,1,1,0,0,0,0
1792,9605,7,5,1,3,1,7,0,2,240,250000,2959.0,1977,2.5,1,1,1,0,0,1,1,0,0,0,0
1793,8778,8,5,1,3,1,7,0,2,0,221300,3132.0,1830,2.5,1,1,1,0,0,1,1,0,0,0,0
1794,8640,8,5,1,3,1,6,0,2,0,208900,2676.0,1338,2.0,1,1,1,0,0,1,0,0,0,0,0
1795,9000,7,5,1,3,1,6,0,2,0,210400,2670.0,1335,2.0,1,1,1,0,1,1,0,0,0,0,0
1796,8640,8,5,1,3,1,8,0,2,184,255000,2688.0,1792,2.5,1,1,1,0,0,1,0,0,0,0,0
1797,10411,5,5,1,3,1,8,0,2,0,212109,2313.0,1588,3.0,1,1,0,0,0,1,0,0,0,0,0
1798,9000,8,5,1,3,1,8,1,2,208,270000,3047.0,1959,2.5,1,1,1,0,0,1,1,0,0,0,0
1799,9000,8,5,1,4,1,11,1,2,208,303477,3794.0,2610,2.5,1,1,1,0,0,1,0,0,0,0,0
1800,12217,8,5,1,3,1,8,1,2,168,310013,2835.0,1880,3.5,1,1,1,0,0,1,0,0,0,0,0
1801,11096,8,5,1,3,1,7,0,2,0,249700,3312.0,1656,2.0,1,1,1,0,0,1,1,0,0,0,0
1802,10207,7,6,1,3,1,7,0,2,144,227875,2635.0,1761,3.0,1,1,1,0,0,1,0,0,0,0,0
1803,10440,8,5,1,2,1,6,1,2,0,261329,3158.0,1584,2.0,1,1,1,0,0,1,0,0,0,0,0
1804,11824,8,5,1,2,1,5,1,2,112,253000,3370.0,1685,2.0,1,1,1,0,0,1,1,0,0,0,0
1805,10625,6,5,1,4,1,9,1,2,193,265000,3601.0,2443,2.5,1,1,1,0,0,1,1,0,0,0,0
1806,11143,8,5,1,4,1,8,1,2,159,340000,4046.0,2466,3.0,1,1,1,0,1,1,1,0,0,0,0
1807,7500,6,5,1,3,1,6,0,2,0,146000,2200.0,1100,1.5,1,0,1,0,1,1,0,0,0,0,0
1808,7500,7,5,1,3,1,5,0,2,0,147000,2286.0,1143,1.5,1,0,1,0,0,1,1,0,0,0,0
1809,12450,5,5,1,3,1,6,0,2,0,149000,2188.0,1094,2.0,1,1,0,0,1,1,1,0,0,0,0
1810,7441,7,5,1,3,1,7,0,2,0,181000,2947.0,1486,2.0,1,1,1,0,0,1,1,0,0,0,0
1811,8462,6,5,1,3,1,7,0,2,300,201000,2649.0,1721,3.0,1,1,1,0,0,0,1,0,0,0,0
1812,11613,6,5,1,3,1,7,0,2,144,191750,2684.0,1820,2.5,1,1,1,0,1,0,1,0,0,0,0
1813,8450,7,5,1,3,1,6,0,2,120,179000,2698.0,1349,2.0,1,1,1,0,1,0,1,0,0,0,0
1814,16196,7,5,1,3,1,5,1,2,402,215000,2976.0,1494,3.0,1,1,1,0,0,0,1,0,0,0,0
1815,8012,6,5,1,2,1,5,0,2,0,179200,3150.0,1575,3.0,1,1,1,0,0,0,1,0,0,0,1
1816,8012,6,5,1,2,1,5,2,2,340,128000,1896.0,1266,1.5,1,1,0,0,0,0,1,0,0,0,1
1817,9180,5,7,1,2,1,5,0,2,240,144000,1724.0,884,2.0,1,1,0,0,0,0,1,0,0,0,0
1818,8400,5,5,1,4,2,10,2,2,0,144000,2020.0,2020,2.0,0,1,0,0,0,0,1,0,1,0,0
1819,6285,5,5,1,2,1,5,0,2,192,120750,1788.0,894,2.0,1,1,0,0,0,0,1,0,0,0,0
1820,8480,5,6,1,2,1,5,0,2,0,132500,1940.0,970,2.0,1,1,1,0,0,0,1,0,0,0,0
1821,7420,5,5,1,3,1,6,0,2,0,132000,2114.0,1057,1.0,1,1,0,0,0,0,1,0,0,0,0
1822,7758,5,7,1,3,1,6,0,2,0,132500,1998.0,999,2.0,1,1,1,0,1,0,1,0,0,0,0
1823,6970,4,5,1,3,1,5,0,2,168,129000,2160.0,1120,2.5,1,1,0,0,0,0,1,0,0,0,0
1824,13673,5,5,1,3,1,8,1,2,0,143900,2836.0,1696,1.5,1,1,1,0,0,0,1,0,0,0,0
1825,7476,5,7,1,3,1,5,0,2,188,145000,2080.0,1040,2.5,1,1,0,0,0,0,1,0,0,0,0
1826,9945,5,5,1,3,1,5,0,2,0,128500,1976.0,988,2.0,1,1,0,0,0,0,1,0,0,0,0
1827,6173,5,6,1,3,1,6,0,2,0,125500,1778.0,902,1.0,1,1,0,0,0,0,1,0,0,0,0
1828,19522,7,5,1,3,1,7,1,2,0,300000,3726.0,2503,3.5,1,1,1,0,0,0,1,0,0,0,0
1829,17542,7,7,1,3,1,9,2,2,220,294000,3359.0,2167,3.5,1,1,1,0,1,0,1,0,0,0,0
1830,10751,5,5,1,2,1,5,0,2,136,129000,2074.0,1037,2.0,1,1,1,0,0,0,1,0,0,0,0
1831,16647,5,5,1,3,1,6,2,2,0,171000,3091.0,1701,3.0,1,1,0,0,1,0,1,0,0,0,0
1832,12712,6,7,1,2,1,5,1,2,455,147000,2099.0,1055,2.0,1,1,0,0,1,0,1,0,0,0,0
1833,9572,8,5,1,4,1,9,1,2,500,302000,4263.0,2810,2.5,1,1,0,0,0,0,1,0,0,0,0
1834,10678,8,5,1,4,1,9,1,2,0,285000,4555.0,2872,2.5,1,1,1,0,1,0,1,0,0,0,0
1835,4379,8,5,1,2,1,6,1,2,160,214000,2756.0,1378,3.0,1,1,1,0,0,1,1,0,0,0,1
1836,3523,8,5,1,2,1,5,0,2,0,166000,2292.0,1151,3.0,1,1,1,0,1,1,0,0,0,0,1
1837,3784,8,5,1,2,1,5,0,2,0,193800,3076.0,1565,3.0,1,1,1,0,1,1,0,0,0,0,1
1838,4230,7,5,1,2,1,5,1,2,0,208900,2704.0,1352,2.0,1,1,1,0,1,1,0,0,0,0,1
1839,3606,7,5,1,2,1,5,1,2,0,194000,2704.0,1352,3.0,1,1,1,0,1,1,0,0,0,0,1
1840,5330,8,5,1,2,1,5,0,2,0,207500,3100.0,1550,2.5,1,1,1,0,1,1,0,0,0,0,1
1841,4274,7,5,1,1,1,4,0,2,0,199900,2482.0,1241,2.5,1,1,1,0,1,1,0,0,0,0,1
1842,4251,7,5,1,2,1,5,0,2,0,164700,1875.0,1250,2.5,1,1,1,0,1,1,0,0,0,0,1
1843,2280,6,5,1,3,1,6,1,2,0,176500,2245.0,1501,3.5,1,1,0,0,0,0,1,0,0,1,0
1844,3230,6,5,1,2,1,5,1,2,0,176000,2187.0,1458,2.5,1,1,1,0,0,0,1,0,0,0,1
1845,2117,6,5,1,2,1,4,1,2,0,168500,2268.0,1512,2.5,1,1,1,0,0,0,1,0,0,0,1
1846,2117,6,5,1,3,1,4,0,2,0,177000,2329.0,1573,2.5,1,1,1,0,0,0,1,0,0,1,0
1847,2117,6,5,1,3,1,5,1,2,0,177000,2281.0,1525,2.5,1,1,0,0,0,0,1,0,0,1,0
1848,5105,7,5,1,2,1,4,0,2,0,148800,1653.0,1102,2.5,1,1,1,0,0,1,1,0,0,0,1
1849,2645,8,5,1,2,1,5,0,2,206,174000,2217.0,1441,2.5,1,1,0,0,1,0,1,0,0,1,0
1850,7399,7,5,1,3,1,7,1,2,0,239000,2925.0,1950,2.5,1,1,1,0,1,0,1,0,0,0,0
1851,7321,7,5,1,3,1,5,0,2,176,204000,2697.0,1358,2.0,1,1,1,0,1,0,1,0,0,0,0
1852,8010,8,5,1,3,1,8,2,2,0,301000,3102.0,2048,3.5,1,1,1,0,1,1,1,0,0,0,0
1853,8413,8,5,1,3,1,8,2,2,147,312500,3582.0,2362,3.5,1,1,1,0,0,0,1,0,0,0,0
1854,9466,8,5,1,1,1,5,1,2,0,279700,2988.0,1494,2.5,1,1,1,0,1,0,1,0,0,0,1
1855,12000,7,6,1,3,1,8,1,2,180,255000,4364.0,2362,3.5,1,1,1,0,0,0,1,0,0,0,0
1856,16157,5,7,1,2,1,5,1,2,168,194000,2792.0,1432,2.5,1,1,1,0,0,0,1,0,0,0,0
1857,10768,5,8,1,3,1,6,1,2,0,218000,2874.0,1437,3.0,1,1,1,0,1,0,1,0,0,0,0
1858,3840,8,6,1,1,1,4,2,2,133,213750,2352.0,1295,2.0,1,1,1,0,1,0,1,0,0,0,1
1859,9600,6,7,1,3,1,7,1,2,113,187000,2383.0,1855,2.5,1,1,1,0,1,0,1,0,0,0,0
1860,9600,6,8,1,3,1,6,1,2,298,181500,2524.0,1262,2.5,1,1,0,0,0,0,1,0,0,0,0
1861,17778,8,5,1,2,1,7,2,2,266,373000,4958.0,2497,3.0,1,1,0,0,0,0,1,0,0,0,0
1862,18890,5,5,1,4,2,12,1,0,155,190000,3981.0,2620,3.0,1,1,1,0,0,0,1,0,1,0,0
1863,7050,7,5,1,3,1,7,1,2,0,226000,2986.0,1929,3.5,1,1,1,0,0,1,1,0,0,0,0
1864,11700,6,6,1,3,1,7,0,2,0,143450,2064.0,1152,2.5,1,1,1,0,0,0,1,0,0,0,0
1865,8000,6,6,1,4,1,8,1,2,0,240050,3419.0,2411,3.5,1,1,1,0,0,0,1,0,0,0,0
1866,8723,6,6,1,3,1,6,0,2,160,162500,2055.0,1082,2.0,1,1,0,0,0,0,1,0,0,0,0
1867,11700,6,5,1,3,1,6,0,2,0,164000,2590.0,1295,2.5,1,1,1,0,0,0,1,0,0,0,0
1868,11358,7,7,1,3,1,8,1,2,202,185000,2734.0,1610,2.0,1,1,1,0,1,0,1,0,0,0,0
1869,9547,7,6,1,2,1,6,1,2,190,188500,3188.0,1594,2.0,1,1,1,0,0,0,1,0,0,0,0
1870,10530,7,6,1,3,1,8,1,2,235,255000,3223.0,2075,3.5,1,1,1,0,0,0,1,0,0,0,0
1871,11500,5,6,1,4,2,8,0,2,0,136905,3360.0,1680,2.0,1,1,0,0,0,0,1,0,1,0,0
1872,10738,6,7,1,3,1,6,1,2,224,158500,2186.0,1093,3.0,1,1,0,0,0,0,1,0,0,0,0
1873,9600,7,6,1,3,1,6,1,2,0,175500,2484.0,1242,1.5,1,1,0,0,0,0,1,0,0,0,0
1874,10800,6,5,1,3,1,6,0,2,0,127000,2104.0,1052,2.0,1,1,1,0,0,0,1,0,0,0,0
1875,8050,5,6,1,3,1,5,0,2,88,127000,2056.0,1107,2.0,1,1,1,0,1,0,1,0,0,0,0
1876,10355,5,5,1,3,1,5,1,2,0,143000,2428.0,1214,2.0,1,1,1,0,0,0,1,0,0,0,0
1877,10289,5,7,1,3,1,6,0,2,0,156000,2146.0,1073,2.5,1,1,0,0,0,0,1,0,0,0,0
1878,9503,5,5,1,2,1,6,1,2,316,144000,2368.0,1344,2.0,1,1,1,0,1,0,1,0,0,0,0
1879,10624,5,4,1,6,2,10,0,2,155,119000,3456.0,1728,2.5,1,1,0,0,0,0,1,0,1,0,0
1880,10899,4,5,0,2,2,8,0,2,0,103000,1224.0,1224,2.0,0,1,0,0,0,0,1,0,1,0,0
1881,12342,5,5,1,3,1,6,1,2,0,139900,2400.0,1422,1.0,1,1,1,0,1,0,1,0,0,0,0
1882,12772,6,8,1,2,1,5,0,2,0,151500,1916.0,958,1.0,1,1,0,0,1,0,1,0,0,0,0
1883,8892,5,5,1,3,1,6,0,2,74,126500,2130.0,1065,1.5,1,1,0,0,0,0,1,0,0,0,0
1884,10482,6,8,1,3,1,6,0,2,224,145000,1726.0,1138,1.5,1,1,0,0,0,0,1,0,0,0,0
1885,7535,5,7,1,2,1,5,0,2,12,120000,1824.0,912,1.5,1,1,1,0,1,0,1,0,0,0,0
1886,7450,5,5,1,2,1,6,1,2,0,124000,1968.0,1074,1.0,1,1,1,0,0,0,1,0,0,0,0
1887,8339,5,7,1,3,1,5,0,2,0,106500,882.0,882,1.0,0,1,0,0,0,0,1,0,0,0,0
1888,14357,5,5,1,2,1,6,1,2,128,140500,2051.0,1187,2.0,1,1,0,0,0,0,1,0,0,0,0
1889,8243,5,7,1,3,1,5,1,2,170,137500,1928.0,964,1.0,1,1,0,0,0,0,1,0,0,0,0
1890,8680,5,7,1,3,1,5,0,2,0,117600,1788.0,894,1.0,1,1,0,0,0,0,1,0,0,0,0
1891,8800,7,6,1,3,1,6,1,2,0,163500,2374.0,1200,2.5,1,1,0,0,0,0,1,0,0,0,0
1892,9200,6,5,1,3,1,5,0,2,192,161000,2084.0,1042,2.0,1,1,0,0,0,0,1,0,0,0,0
1893,9350,6,7,1,3,1,7,0,2,333,158000,2604.0,1302,2.5,1,1,0,0,1,0,1,0,0,0,0
1894,8800,6,7,1,5,1,8,1,2,0,224500,2999.0,2154,2.5,1,1,1,0,1,0,1,0,0,0,0
1895,11382,6,5,1,3,1,7,1,2,0,147000,2504.0,1374,1.5,1,1,1,0,0,0,1,0,0,0,0
1896,22002,6,7,1,3,1,6,1,2,0,200000,3244.0,1652,2.5,1,1,1,0,1,0,1,0,0,0,0
1897,14585,6,6,1,3,1,7,2,2,216,181900,2573.0,1429,1.5,1,1,1,0,1,0,1,0,0,0,0
1898,7388,5,6,1,3,1,7,0,2,0,150750,2390.0,1327,2.0,1,1,0,0,1,0,1,0,0,0,0
1899,9842,4,5,1,2,2,6,0,2,0,101800,1224.0,1224,2.0,0,1,0,0,0,0,1,0,1,0,0
1900,8280,6,5,1,2,1,4,1,2,0,124000,1864.0,932,1.0,1,1,1,0,0,0,1,0,0,0,0
1901,12172,5,7,1,2,1,4,0,2,284,138500,1730.0,908,1.0,1,1,1,0,1,0,1,0,0,0,0
1902,5000,1,3,0,1,1,2,0,0,0,39300,334.0,334,1.0,0,0,0,0,1,0,1,0,0,0,0
1903,5000,3,3,0,2,1,4,0,0,0,64500,1332.0,666,1.5,1,0,1,0,1,0,1,0,0,0,0
1904,3500,3,5,0,2,1,4,0,0,0,64000,1040.0,670,2.0,1,0,1,0,1,0,1,0,0,0,0
1905,5175,5,8,1,2,1,5,0,0,143,112000,1616.0,808,1.0,1,1,0,0,1,0,1,0,0,0,0
1906,9500,6,6,1,4,1,9,1,2,0,165000,2793.0,1977,2.0,1,1,1,0,1,0,1,0,0,0,0
1907,9600,5,6,1,2,1,6,0,2,0,144000,2228.0,1150,2.0,1,1,1,0,0,0,1,0,0,0,0
1908,11345,5,5,1,4,2,10,0,2,0,137000,2848.0,1920,2.0,1,1,0,0,1,0,1,0,1,0,0
1909,9492,5,5,1,3,1,6,1,2,0,105000,2144.0,1376,2.0,1,1,0,0,1,0,1,0,0,0,0
1910,9480,5,7,1,3,1,7,2,2,168,146500,2372.0,1644,1.5,1,1,0,0,1,0,1,0,0,0,0
1911,8668,5,5,1,4,2,8,0,2,0,126000,3120.0,1560,2.0,1,1,0,0,0,0,1,0,1,0,0
1912,10050,5,6,1,3,1,6,1,2,140,175000,2073.0,1280,2.5,1,1,1,0,0,0,1,0,0,0,0
1913,9600,6,5,1,3,1,6,1,2,0,158500,2472.0,1254,2.0,1,1,1,0,0,0,1,0,0,0,0
1914,10150,5,5,1,2,1,5,0,2,0,114500,1824.0,912,1.0,1,1,0,0,0,0,1,0,0,0,0
1915,11344,5,5,1,3,1,7,0,2,0,144000,2398.0,1524,1.5,1,1,0,0,0,0,1,0,0,0,0
1916,18450,6,5,1,3,1,7,1,2,0,129000,3401.0,2380,2.5,1,1,1,0,1,0,1,0,0,0,0
1917,8760,6,7,1,2,1,4,0,2,0,141000,1872.0,936,2.0,1,1,1,0,1,0,1,0,0,0,0
1918,6860,5,6,1,3,1,6,0,2,0,131000,2016.0,1008,2.0,1,1,0,0,0,0,1,0,0,0,0
1919,8250,5,7,1,3,1,6,0,2,240,142100,2106.0,1053,2.0,1,1,1,0,0,0,1,0,0,0,0
1920,8176,5,6,1,3,1,6,0,2,0,139000,2112.0,1056,2.0,1,1,0,0,1,0,1,0,0,0,0
1921,9750,6,6,1,4,1,7,0,2,0,157900,2884.0,1442,1.5,1,1,1,0,0,0,1,0,0,0,0
1922,9250,5,7,1,3,1,6,0,2,390,139400,2112.0,1056,1.5,1,1,0,0,1,0,1,0,0,0,0
1923,11988,6,6,1,3,1,6,2,2,0,150000,2488.0,1244,1.5,1,1,1,0,0,0,1,0,0,0,0
1924,9100,5,5,1,3,1,6,1,2,0,120000,2288.0,1144,1.0,1,1,0,0,0,0,1,0,0,0,0
1925,9736,6,6,1,4,1,8,3,2,0,174850,3052.0,1721,1.0,1,1,0,0,1,0,1,0,0,0,0
1926,9770,5,5,1,2,1,5,0,2,0,116000,1844.0,922,2.0,1,1,1,0,0,0,1,0,0,0,0
1927,10152,5,5,1,3,1,6,0,2,0,135000,2096.0,1048,2.0,1,1,1,0,0,0,1,0,0,0,0
1928,12155,6,3,1,3,1,7,1,2,0,163500,3314.0,1657,2.5,1,1,1,0,0,0,1,0,0,0,0
1929,12198,5,6,1,3,1,7,1,2,278,130000,2615.0,1411,1.0,1,1,1,0,1,0,1,0,0,0,0
1930,10050,5,5,1,3,1,5,0,2,0,129500,2432.0,1216,2.0,1,1,0,0,0,0,1,0,0,0,0
1931,11556,5,9,1,3,1,6,0,2,63,142000,2018.0,1154,1.5,1,1,0,0,1,0,1,0,0,0,0
1932,8078,5,5,1,4,2,8,0,2,0,128600,3120.0,1560,2.0,1,1,0,0,0,0,1,0,1,0,0
1933,10950,6,6,1,2,1,5,0,0,0,125000,1896.0,948,1.0,1,1,1,0,0,0,1,0,0,0,0
1934,7942,6,7,1,3,1,6,0,2,0,136000,2080.0,1040,1.5,1,1,0,0,0,0,1,0,0,0,0
1935,8923,5,7,1,2,1,6,0,2,0,134500,2016.0,1008,2.0,1,1,1,0,1,0,1,0,0,0,0
1936,8540,5,8,1,3,1,5,0,2,152,127000,1850.0,925,2.0,1,1,0,0,1,0,1,0,0,0,0
1937,7134,5,5,1,3,1,6,1,2,0,130000,1744.0,1360,1.0,1,1,1,0,0,0,1,0,0,0,0
1938,7150,4,4,1,4,1,7,0,2,0,115000,2730.0,1540,2.0,1,1,0,0,0,0,1,0,0,0,0
1939,8400,5,5,1,3,1,5,2,2,81,116900,1848.0,925,2.0,1,1,0,0,0,0,1,0,0,0,0
1940,13300,5,7,1,2,1,4,0,2,261,132000,1856.0,928,1.0,1,1,1,0,1,0,1,0,0,0,0
1941,9532,4,6,1,3,1,6,1,2,225,153000,2752.0,1647,2.0,1,1,0,1,0,0,1,0,0,0,0
1942,15783,5,5,1,2,1,6,0,2,0,112500,1848.0,924,1.0,1,1,1,0,0,0,1,0,0,0,0
1943,14190,4,7,1,3,1,7,0,0,231,138000,2469.0,1544,2.0,1,0,0,0,1,0,1,0,0,0,0
1944,9600,5,7,1,2,1,4,0,2,0,135000,1738.0,893,1.5,1,1,0,0,1,0,1,0,0,0,0
1945,12099,5,6,1,3,1,7,1,2,200,156000,2944.0,1216,2.0,1,1,0,0,1,0,1,0,0,0,0
1946,21281,5,4,1,4,1,9,0,2,0,301600,3752.0,3086,3.5,1,1,1,0,1,0,1,0,0,0,0
1947,10134,5,6,1,2,1,5,0,2,0,109000,1769.0,1034,1.0,1,1,1,0,1,0,1,0,0,0,0
1948,5500,4,6,1,1,1,4,0,2,0,103200,1764.0,882,1.0,1,0,0,0,0,0,1,0,0,0,0
1949,10284,4,7,1,1,1,6,0,2,0,128500,2432.0,1281,3.0,1,1,0,0,1,0,1,0,0,0,0
1950,10800,4,6,1,4,1,5,0,2,0,64500,1624.0,968,2.0,1,1,0,0,1,0,1,0,0,0,0
1951,10800,5,9,1,3,1,6,0,0,0,148000,2270.0,1534,1.5,1,0,1,0,1,0,1,0,0,0,0
1952,5400,5,6,1,2,1,4,0,0,0,86000,1382.0,691,1.0,1,1,1,0,1,0,1,0,0,0,0
1953,10090,7,5,1,4,1,6,2,2,460,172000,2376.0,1651,2.5,1,1,1,0,1,0,1,0,0,0,0
1954,8700,5,7,1,3,1,5,0,2,0,120000,1808.0,888,1.5,1,1,0,0,0,0,1,0,0,0,0
1955,8300,6,6,1,3,1,5,0,2,0,128500,1904.0,952,2.0,1,1,0,0,0,0,1,0,0,0,0
1956,11606,5,5,1,5,1,9,2,2,335,135000,3120.0,2080,2.5,1,1,0,0,0,0,1,0,0,0,0
1957,8064,5,7,1,3,1,6,1,2,0,122900,1596.0,924,1.0,1,1,0,0,1,0,1,0,0,0,0
1958,11664,6,5,1,2,1,5,1,2,0,119200,2164.0,1082,1.0,1,1,1,0,1,0,1,0,0,0,0
1959,10496,6,6,1,3,1,7,1,2,0,143000,2886.0,1846,2.0,1,1,0,0,1,0,1,0,0,0,0
1960,7200,5,7,1,3,1,6,0,2,0,119000,1864.0,988,1.0,1,1,1,0,0,0,1,0,0,0,0
1961,7200,5,3,1,3,1,6,1,2,0,102000,2102.0,1238,1.5,1,1,1,0,0,0,1,0,0,0,0
1962,7200,5,8,1,3,1,5,0,2,194,129000,1728.0,864,2.0,1,1,0,0,1,0,1,0,0,0,0
1963,7000,5,7,1,2,1,6,0,2,0,135000,2144.0,1134,1.0,1,1,1,0,1,0,1,0,0,0,0
1964,7500,5,7,1,3,1,6,0,2,0,152000,2080.0,1040,2.0,1,1,0,0,1,0,1,0,0,0,0
